load,t1,t2,t3,dow,doy,year,month,hour,woy,dom,working
0.8606018234657581,-0.7243141417925983,-0.6856319851743239,-0.7802112967769846,2,41,2016,2,1,6,10,1
0.8591617175463686,-0.7275665043087299,-0.6897049731182796,-0.7840417829331603,2,41,2016,2,2,6,10,1
0.8577107762293161,-0.7308188668248617,-0.6937779610622352,-0.7878722690893359,2,41,2016,2,3,6,10,1
0.8562488352260301,-0.7340712293409934,-0.6978509490061909,-0.7917027552455116,2,41,2016,2,4,6,10,1
0.8547757264829134,-0.7373235918571251,-0.7019239369501465,-0.7955332414016872,2,41,2016,2,5,6,10,1
0.8532912780654098,-0.7405759543732569,-0.7059969248941023,-0.7993637275578628,2,41,2016,2,6,6,10,1
0.851795314037576,-0.7438283168893887,-0.710069912838058,-0.8031942137140384,2,41,2016,2,7,6,10,1
0.8502876543369458,-0.7470806794055203,-0.7141429007820136,-0.8070246998702141,2,41,2016,2,8,6,10,1
0.8487681146444644,-0.7503330419216521,-0.7182158887259694,-0.8108551860263897,2,41,2016,2,9,6,10,1
0.8472365062492578,-0.7535854044377838,-0.722288876669925,-0.8146856721825654,2,41,2016,2,10,6,10,1
0.8456926359079876,-0.7568377669539155,-0.7263618646138807,-0.818516158338741,2,41,2016,2,11,6,10,1
0.8219970284022869,-0.5695016860247284,-0.6452723607038123,-0.6238373783257626,2,41,2016,2,12,6,10,1
0.9179944274039981,-0.48832271762208074,-0.5875100195503422,-0.6184295911745621,2,41,2016,2,13,6,10,1
0.975234977262993,-0.47583364556013497,-0.5875100195503422,-0.6346528228423103,2,41,2016,2,14,6,10,1
0.9690240817591765,-0.47583364556013497,-0.5875100195503422,-0.6346528228423103,2,41,2016,2,15,6,10,1
0.8806262800442431,-0.47583364556013497,-0.5086421370967742,-0.5886870214146659,2,41,2016,2,16,6,10,1
0.8025328794401219,-0.413388285250406,-0.565293682795699,-0.6454682673588579,2,41,2016,2,17,6,10,1
0.80047979012336,-0.6319470463344574,-0.7952324046920821,-0.764438676184296,2,41,2016,2,18,6,10,1
0.6689817033595966,-0.8536280754339954,-1.0396116813294234,-0.859074172615185,2,41,2016,2,19,6,10,1
0.6354367955837477,-1.0846759085799926,-1.212898765884653,-1.1267574951330306,2,41,2016,2,20,6,10,1
0.6300181474162051,-1.1471212688897217,-1.2628854472140763,-1.0889033095392602,2,41,2016,2,21,6,10,1
0.6394201394171981,-1.212688897214937,-1.2917666177908116,-1.3254920830629462,2,41,2016,2,22,6,10,1
0.6320768512223855,-1.2668081990758089,-1.3062072336265884,-1.4133679428942245,2,41,2016,2,23,6,10,1
0.6408423339141344,-1.3334166042213063,-1.3206478494623655,-1.4133679428942245,3,42,2016,2,0,6,11,1
0.6429895173969256,-1.3886712876233298,-1.3350884042033235,-1.3917369889682025,3,42,2016,2,1,6,11,1
0.673761963031903,-1.4250031222680155,-1.3350884042033235,-1.402552498377677,3,42,2016,2,2,6,11,1
0.6507068399261968,-1.4613349569127014,-1.3922953934506355,-1.4241833874107723,3,42,2016,2,3,6,11,1
0.6575711630361588,-1.5155488947171225,-1.4495023521505377,-1.5431537962362103,3,42,2016,2,4,6,11,1
0.6847623782650778,-1.6466841513675534,-1.5217053396871947,-1.608046722907203,3,42,2016,2,5,6,11,1
